Report ID,Date,Report Type,Location,Department,Category,Report,Precursor,Risk,Data Status,Source / Provenance,Source Reference,Dataset Tier
OIL-TRAIN-04664,2025-05-16,Near Miss,Duliajan Field,HSE,Inadequate PPE,Required ppe was not being used for the identified hazard at Duliajan Field. The observation was identified during routine HSE inspection. Corrective action and follow-up verification were required.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04665,2026-06-10,Near Miss,Digboi Area,Operations,Contractor Control Failure,Contractor work controls required improvement before continuation at Digboi Area. The observation was identified during routine HSE inspection. The task required review against the applicable SOP and JSA.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04666,2024-12-13,Near Miss,Upper Assam Field,HSE,Process Safety Barrier Failure,A process safety barrier was unavailable or not functioning as intended at Upper Assam Field. The condition required HSE review before continuation. Corrective action and follow-up verification were required.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04667,2024-02-18,Unsafe Condition,Rajasthan Field,Electrical,Fire and Explosion Potential,Fire protection arrangements required verification before hot work at Rajasthan Field. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04668,2025-04-10,Unsafe Condition,Kumchai Area,Maintenance,Loss of Containment,Uncontrolled release of oil or gas was identified as a potential consequence at Kumchai Area. The condition required HSE review before continuation. The task required review against the applicable SOP and JSA.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04669,2024-12-26,Near Miss,Drilling Rig,Projects,Confined Space Exposure,A worker could be exposed to hazardous atmosphere during restricted-space work at Drilling Rig. The observation was recorded during a task-level safety check. Corrective action and follow-up verification were required.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04670,2025-03-15,Unsafe Condition,Tengakhat Area,Contractor Operations,Electrical Contact,Electrical work was observed with inadequate isolation verification at Tengakhat Area. The observation was recorded during a task-level safety check. Corrective action and follow-up verification were required.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04671,2024-11-06,Unsafe Act,Kumchai Area,Maintenance,Vehicle-Pedestrian Interaction,Reversing or maneuvering created a potential person-vehicle conflict at Kumchai Area. The condition was identified during a site safety review. The issue was discussed during the safety meeting.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04672,2024-09-27,Unsafe Condition,Upper Assam Field,Drilling,Dropped Object,Tools or materials were not adequately secured at an elevated location at Upper Assam Field. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04673,2025-09-20,Unsafe Act,Duliajan Field,HSE,Emergency Response Gap,Personnel were not fully familiar with the emergency response arrangement at Duliajan Field. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04674,2025-01-18,Near Miss,Tengakhat Area,Projects,Slip and Trip,The work area contained a slip or trip hazard at Tengakhat Area. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04675,2024-07-20,Near Miss,Engineering Installation,Maintenance,Procedural Control Failure,The work method differed from the documented safe procedure at Engineering Installation. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04676,2024-11-30,Unsafe Act,Tengakhat Area,Production,Excavation / Ground Hazard,Personnel were exposed to an inadequately controlled ground hazard at Tengakhat Area. The condition required HSE review before continuation. The task required review against the applicable SOP and JSA.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04677,2026-05-22,Unsafe Condition,Drilling Rig,Contractor Operations,Struck By / Line of Fire,Person was observed within the swing or movement path of equipment at Drilling Rig. The observation was identified during operational monitoring. The issue was discussed during the safety meeting.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04678,2024-05-09,Unsafe Act,Kumchai Area,Projects,Fall from Height,An elevated work position had an exposed edge at Kumchai Area. The observation was identified during operational monitoring. Corrective action and follow-up verification were required.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04679,2026-02-18,Unsafe Condition,Workover Site,Operations,Permit Control Failure,Permit conditions did not fully reflect the hazards of the task at Workover Site. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04680,2025-02-12,Near Miss,Makum Area,Maintenance,Inadequate PPE,A contractor worker was observed without the required protective equipment at Makum Area. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04681,2025-09-06,Unsafe Condition,Upper Assam Field,HSE,Contractor Control Failure,The contractor work interface needed clearer hse responsibilities at Upper Assam Field. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04682,2025-11-24,Near Miss,Rajasthan Field,Contractor Operations,Process Safety Barrier Failure,A safety-critical control was identified as degraded at Rajasthan Field. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04683,2025-01-03,Near Miss,Makum Area,Electrical,Fire and Explosion Potential,Fire prevention controls were not adequately established for the task at Makum Area. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04684,2024-05-23,Unsafe Condition,Digboi Area,HSE,Loss of Containment,Process isolation and containment controls required verification at Digboi Area. The observation was identified during operational monitoring. The area was reviewed with the concerned supervisor.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04685,2024-05-13,Unsafe Act,Production Installation,Contractor Operations,Confined Space Exposure,Gas testing and entry controls required verification at Production Installation. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04686,2025-12-17,Near Miss,Kumchai Area,Electrical,Electrical Contact,Energized equipment or conductors required isolation before work at Kumchai Area. The observation was identified during operational monitoring. Corrective action and follow-up verification were required.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04687,2026-04-20,Unsafe Condition,Makum Area,Contractor Operations,Vehicle-Pedestrian Interaction,A worker was exposed to a vehicle movement path at Makum Area. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04688,2026-01-09,Unsafe Condition,Digboi Area,Operations,Dropped Object,Tools or materials were not adequately secured at an elevated location at Digboi Area. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04689,2024-01-02,Near Miss,Kumchai Area,Contractor Operations,Emergency Response Gap,Emergency response arrangements were not fully verified for the task at Kumchai Area. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04690,2024-07-10,Unsafe Act,Moran Field,HSE,Slip and Trip,Walking surfaces and access arrangements required corrective action at Moran Field. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04691,2024-02-08,Unsafe Condition,Project Worksite,Electrical,Procedural Control Failure,A critical step in the approved work procedure was missed at Project Worksite. The observation was recorded during a task-level safety check. Corrective action and follow-up verification were required.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04692,2025-12-18,Unsafe Act,Tengakhat Area,Electrical,Excavation / Ground Hazard,Excavation access and barricading required improvement at Tengakhat Area. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04693,2024-10-04,Unsafe Condition,Engineering Installation,HSE,Struck By / Line of Fire,Stored or moving energy could strike a person in the work area at Engineering Installation. The observation was identified during operational monitoring. The issue was discussed during the safety meeting.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04694,2024-07-31,Unsafe Condition,Makum Area,Electrical,Fall from Height,A worker was exposed to a fall hazard during elevated maintenance at Makum Area. The condition required HSE review before continuation. The observation was escalated for appropriate corrective action.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04695,2025-04-21,Unsafe Condition,Tengakhat Area,Contractor Operations,Permit Control Failure,Required permit verification was incomplete before work started at Tengakhat Area. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04696,2026-03-15,Near Miss,Moran Field,Electrical,Inadequate PPE,A contractor worker was observed without the required protective equipment at Moran Field. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04697,2024-03-08,Near Miss,Engineering Installation,Projects,Contractor Control Failure,Contractor personnel were working without full alignment with oil safety requirements at Engineering Installation. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04698,2024-05-31,Unsafe Condition,Project Worksite,Production,Process Safety Barrier Failure,A safety-critical control was identified as degraded at Project Worksite. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04699,2024-05-10,Unsafe Act,Digboi Area,Operations,Fire and Explosion Potential,Fire protection arrangements required verification before hot work at Digboi Area. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04700,2024-12-14,Unsafe Condition,Project Worksite,HSE,Loss of Containment,Uncontrolled release of oil or gas was identified as a potential consequence at Project Worksite. The observation was identified during routine HSE inspection. The task required review against the applicable SOP and JSA.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04701,2024-05-21,Unsafe Condition,Duliajan Field,Electrical,Confined Space Exposure,Entry into a confined or restricted space required stronger atmospheric controls at Duliajan Field. The condition required HSE review before continuation. The area was reviewed with the concerned supervisor.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04702,2024-09-23,Unsafe Act,Duliajan Field,Maintenance,Electrical Contact,The task presented potential contact with an energized source at Duliajan Field. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04703,2025-11-15,Unsafe Act,Project Worksite,HSE,Vehicle-Pedestrian Interaction,Traffic controls were insufficient around the worksite at Project Worksite. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04704,2024-09-30,Near Miss,Makum Area,Maintenance,Dropped Object,Tools or materials were not adequately secured at an elevated location at Makum Area. The condition required HSE review before continuation. Corrective action and follow-up verification were required.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04705,2024-06-19,Unsafe Condition,Engineering Installation,Contractor Operations,Emergency Response Gap,Mock-drill or emergency preparedness controls required improvement at Engineering Installation. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04706,2025-08-24,Unsafe Condition,Upper Assam Field,Drilling,Slip and Trip,Access routes were obstructed or uneven at Upper Assam Field. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04707,2024-06-25,Near Miss,Moran Field,Maintenance,Procedural Control Failure,The task was not being performed fully in accordance with the applicable sop at Moran Field. The condition required HSE review before continuation. The observation was escalated for appropriate corrective action.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04708,2025-03-12,Unsafe Act,Makum Area,Projects,Excavation / Ground Hazard,An excavation area required stronger segregation and inspection at Makum Area. The observation was identified during routine HSE inspection. The observation was escalated for appropriate corrective action.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04709,2025-04-15,Unsafe Condition,Duliajan Field,Projects,Struck By / Line of Fire,Person was observed within the swing or movement path of equipment at Duliajan Field. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04710,2025-09-04,Unsafe Condition,Duliajan Field,Maintenance,Fall from Height,An elevated work position had an exposed edge at Duliajan Field. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04711,2026-04-19,Unsafe Condition,Duliajan Field,Electrical,Permit Control Failure,Required permit verification was incomplete before work started at Duliajan Field. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04712,2025-02-13,Unsafe Act,Duliajan Field,HSE,Inadequate PPE,Required ppe was not being used for the identified hazard at Duliajan Field. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04713,2024-11-29,Unsafe Condition,Rajasthan Field,Operations,Contractor Control Failure,Contractor personnel were working without full alignment with oil safety requirements at Rajasthan Field. The condition was identified during a site safety review. Corrective action and follow-up verification were required.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04714,2025-03-17,Unsafe Condition,Makum Area,Contractor Operations,Process Safety Barrier Failure,Well or process control relied on a barrier that had not been adequately confirmed at Makum Area. The condition required HSE review before continuation. The area was reviewed with the concerned supervisor.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04715,2024-04-27,Unsafe Act,Upper Assam Field,Operations,Fire and Explosion Potential,Conditions existed that could contribute to fire or explosion if not controlled at Upper Assam Field. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04716,2024-03-24,Unsafe Act,Tengakhat Area,HSE,Loss of Containment,A leak or potential release point was observed in the installation at Tengakhat Area. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04717,2026-03-28,Near Miss,Duliajan Field,HSE,Confined Space Exposure,A worker could be exposed to hazardous atmosphere during restricted-space work at Duliajan Field. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04718,2025-07-07,Unsafe Act,Production Installation,HSE,Electrical Contact,An electrical hazard was present near the work area at Production Installation. The observation was identified during operational monitoring. The area was reviewed with the concerned supervisor.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04719,2025-05-29,Near Miss,Digboi Area,Production,Vehicle-Pedestrian Interaction,Vehicle movement occurred without adequate pedestrian segregation at Digboi Area. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04720,2025-11-07,Unsafe Condition,Project Worksite,Projects,Dropped Object,Tools or materials were not adequately secured at an elevated location at Project Worksite. The observation was identified during routine HSE inspection. The observation was escalated for appropriate corrective action.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04721,2024-10-28,Unsafe Condition,Project Worksite,Contractor Operations,Emergency Response Gap,Personnel were not fully familiar with the emergency response arrangement at Project Worksite. The observation was identified during routine HSE inspection. The observation was escalated for appropriate corrective action.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04722,2026-06-08,Near Miss,Tengakhat Area,Projects,Slip and Trip,Housekeeping conditions created an avoidable walking hazard at Tengakhat Area. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04723,2024-05-03,Unsafe Condition,Project Worksite,Drilling,Procedural Control Failure,The work method differed from the documented safe procedure at Project Worksite. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04724,2024-05-17,Unsafe Condition,Duliajan Field,Contractor Operations,Excavation / Ground Hazard,Personnel were exposed to an inadequately controlled ground hazard at Duliajan Field. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04725,2024-05-23,Unsafe Condition,Tengakhat Area,Projects,Struck By / Line of Fire,Stored or moving energy could strike a person in the work area at Tengakhat Area. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04726,2025-12-14,Unsafe Act,Digboi Area,Contractor Operations,Fall from Height,Access to the elevated work area was not adequately protected at Digboi Area. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04727,2024-05-21,Unsafe Condition,Upper Assam Field,Contractor Operations,Permit Control Failure,Required permit verification was incomplete before work started at Upper Assam Field. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04728,2024-08-12,Unsafe Act,Digboi Area,HSE,Inadequate PPE,Ppe was available but was not correctly worn at Digboi Area. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-04729,2024-03-06,Near Miss,Rajasthan Field,Operations,Contractor Control Failure,The contractor work interface needed clearer hse responsibilities at Rajasthan Field. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
